,at,score,thumbsUpCount,content
9367,2020-04-25,4,0,다좋은데 왜 플레이리스트 다운 받아놓은게 지혼자서 삭제가 되지? 한 80몇개 다운받은거 꼭 스무개정도 지워져있네
9368,2020-04-25,4,3,음악 플레이어적인 ui디자인이 부족합니다 멜론 등을 참고하셔용
9369,2020-04-25,5,0,좋아
9370,2020-04-25,3,0,자동종료예약 설정이 있었으면 좋겠습니다
9371,2020-04-25,5,1,이때까지 쓰면서 가사 안보이는게 멜론에 비해 유튜브레드의 흠이었는데 이제 가사까지 보이네요 팝송 즐겨듣는 저로서는 별 5개입니다 정말 돈이 안 아깝네요 이번 업데이트
9372,2020-04-25,4,0,멜론만 쓰다가 넘어왔는데요.좋긴한대 아직 뭔가 2% 부족한느낌.
9373,2020-04-25,5,0,삼성 갤럭시 홈미니와도 호환되서 음악 들을 수 있게 해주세요
9374,2020-04-25,4,0,타음악앱보다 유용히쓰고있음
9375,2020-04-25,5,0,Very good
9376,2020-04-25,5,0,굿이에요
9377,2020-04-25,5,1,UI가 바뀌었네요 가사보기 더 편해진 것 같고 좋아요 굳굳
9378,2020-04-25,5,0,멜론 지니 타 음악스트리밍 다 10압살 수준
9379,2020-04-25,3,4,가사가 안나오네요. 가사 지원 부탁드립니다
9380,2020-04-25,5,0,좋아욘좋아욘 따로 유튜브뮤직만 쓸수잇는 정액제도 잇엇음 좋겟어욘
9381,2020-04-25,4,0,노래 가사도 나왔으면 좋겠어요!!
9382,2020-04-25,5,0,테스크 종료시 꺼지지 않도록 하는 기능만 추가하면 좋을것 같아요.
9383,2020-04-25,5,0,음악 앱 중에 제일 좋음
9384,2020-04-25,4,0,갤럭시 모두닫기하면 유튜브뮤직이 같이 종료되서 이게아쉬워요 멜론처럼 모두 종료 해도 노래는 계속 재생됐으면 좋겠어요 !!
9385,2020-04-25,5,0,아주 만족스럽습니다
9386,2020-04-25,5,0,편리하다
9387,2020-04-25,5,0,조아요~
9388,2020-04-25,5,0,가사좀 제발
9389,2020-04-25,5,0,이정도면 나이스
9390,2020-04-25,5,2,"최고의 음악 스트리밍 어플. 웬만한 음악은 다있고, 음악 하나 틀어놓으면 취향저격하는 리스트를 귀신같이 만들어놓음. 유튜브 알고리즘은 최고입니다."
9391,2020-04-25,3,32,"유튜브 프리미엄을 통해 유로로 사용하고 있고 디자이너로 활동하는 입장에서, 솔직하게 말해서 호완성 입장에서는 별로입니다. 멀티태스킹화면에서 백그라운드를 정리할려면 이거 하나때문에 한번에 모두 종료를 하지못하고, 노래 재생화면의 인터페이스가 너무 수동적입니다. 하나씩 다시 잡아줘야하고 노래 검색으로 유기적으로 이어지지못하는점은 치명적입니다. 분발하셨으면 좋겠습니다. 유튜브는 현재 가장 큰 영상플랫폼입니다. 더 세련되고 사용자들에세 쉽게 경험되어지고 모든 연령층이 웃으며 사용 가능할 수 있도록 사용자 인터페이스를 유기적으로 개선하였으면 좋겠습니다. 동시에 모바일의 세계로 넘어온 시점이 오래되었는데도 이런점은 심각하게 받아들여져야할 것입니다."
9392,2020-04-25,5,0,프리미엄 샀더니 뮤직도 줘서 좋네요
9393,2020-04-25,3,3,1. 다운로드한 노래가 중간에 끊기면서 다른 노래로 넘어감 2. 다운로드한 노래를 따로 재생목록으로 나눌 수 없음 3. 셔플을 누르면 노래가 재생되는데 다른 노래 셔플로 바꾸려고 하면 창을 내리고 다시 셔플을 눌러야 함. 4. 다운로드한 노래가 반복 재생 안됨 5. 신곡이나 없는 노래가 가끔 있음.
9394,2020-04-25,4,0,재생목록보다 노래가 먼저나오면 좋겠어요.
9395,2020-04-25,1,0,"갑자기 한곡 반복, 전체 반복 어디 간겁니까?"
9396,2020-04-25,5,1,제가 좋아하는 커버 곡 신곡 모두 들을수 있어서 좋아요.
9397,2020-04-24,4,0,편리해요~
9398,2020-04-24,5,1,유튜브 프리미엄쓰고있어서 같이쓰는데 좋네요.
9399,2020-04-24,1,0,또 이상하게 업데이트 해놨네 인기곡도 안뜨고... 개불편함
9400,2020-04-24,5,0,좋구여 추천하께여
9401,2020-04-24,4,1,업데이트가 된 이후 아티스트들의 정보에 들어가면 원래 나오는 인기노래 목록이 사라졌습니다 이게 우째된 일입니까 빨리 인기노래 목록 리스트들을 다시 복구 해주었으면 합니다.
9402,2020-04-24,5,0,이번 업데이트 매우 만족합니다.
9403,2020-04-24,5,0,가사보이게 업데이트해주세요 ㅠ
9404,2020-04-24,5,0,클래식 듣기 좋아요
9405,2020-04-24,4,0,가사가 안켜져요 ㅠ
9406,2020-04-24,4,0,전체적으로 좋은데 제발 가로 모드좀 개발하시면 안되나요 그렇게 어려울껀 아닌거 같은디 유튜브는 되면서 이거는 왜 안되나요 태블릿인데 불편하네요 이거 빼면 ㄱㅊ음
9407,2020-04-24,4,0,난 다 좋은데 가사 없는게 아쉬움 ㅠ
9408,2020-04-24,5,0,이거 땜에 유튜브 프리미엄 못 끊어요
9409,2020-04-24,1,2,아티스트 누르면 노래 전체 목록이 나와 보기 편했는데 이젠 셔플을 눌러야만 목록이 나오기 때문에 듣고 있던 노래가 끊겨 불편하네요... 나오는 목록도 잘려서 나와서 불편해요...
9410,2020-04-24,5,0,고르지 않아도 내가 고르는 음악이 알아서 냐오니까 좋아요
9411,2020-04-24,5,0,다양한 장르의 음악에 감사합니다.
9412,2020-04-24,3,1,멜론 결제방식이 너무 양아치라 유튭뮤직 써보긴 하는데 여러가지 개선사항이 많아보인다. 소리로 음원검색은 안된다고 보면 됨. 아쉬운대로 멜론으로 검색하는데 구글에서 이걸 못하나?
9413,2020-04-24,3,0,보통 음악들을때 재생목록에 있는걸로 듣는데 이거 셔플하면 300곡중에서 100곡만 재생되는느낌임 만ㅎ이 반복되네요
9414,2020-04-24,5,1,진작 이렇게 업데이트 해쥬지 이쁘자너 인터페이스 히히
9415,2020-04-24,4,0,좋은데 가사가 필요해요... 한국 노랜 대부분이 무가사네요
9416,2020-04-24,4,0,좋아요
9417,2020-04-24,3,0,노래듣는 중간에 자꾸 어플이 멈춰요...!!! ㅠㅠ
9418,2020-04-24,5,3,제가 말한대로 잘 바뀌고있어서 좋네요 ㅎㅎ 가사 한국어 지원이랑 인기차트 정확도만 높여주면 유투브뮤직은 7만 9천원 써도 안 아까워질거같네융 ㅎㅎ
9419,2020-04-24,5,0,재생목록 만들기가 너무 귀찮습니다
9420,2020-04-24,2,1,재생바 누른채로 밑으로 내리면 앱 본화면 안들어가고도 음악 원하는 부분으로 되돌릴 수 있는 기능 왜 없어졌나요? 복구해주세요
9421,2020-04-24,5,0,좋아요 내가좋아하는곡 바로찾아 들어서요
9422,2020-04-24,5,0,내믹스 좋아 죽어여
9423,2020-04-24,4,0,유튜브 뮤직의 장점: 음원 공개가 안된 곡들도 들을 수 있어서 다양하게 들을 수 있다. 단점: 가사가 없다 타이머 기능이 없다
9424,2020-04-24,5,0,유튜브 뮤직 정말 좋아요.
9425,2020-04-24,5,0,좋음
9426,2020-04-24,5,0,굿
9427,2020-04-24,1,0,"업데이트 할 수록 이상해짐. 개선이 있는거 같긴 한데 갈수록 불편해짐. 현재 재생중인 리스트를 보는것을 왜 없애놨는지 이해할 수가 없음. 가장 기본적인 것, 최소한의 있어야 하는 기능이 안보임"
9428,2020-04-24,4,0,유튜브 프리미엄과 연계 되어서 좋습니다.
9429,2020-04-24,5,0,사용자 연령에 맟쳐주어서 감삿잡니다ㅡ노래를
9430,2020-04-23,2,1,왜 재생 중 간헐적으로 어플이 강제종료되는거죠?
9431,2020-04-23,5,1,노래를 들을수있는 개수가 많아서 만족합니다 .
9432,2020-04-23,4,0,제발 가사 좀 보여줘..
9433,2020-04-23,3,0,가로보기 모드 해주세요
9434,2020-04-23,5,1,만족 합니다 멜론 가격에 유투브 광고도 없이 쓰고 노래도 듣고 굿굿
9435,2020-04-23,5,0,가사지원이 되면 좋을듯..
9436,2020-04-23,5,0,되게 편한 기능이 많은것 같아요 뮤직비디오도 재생할수있고 다른 앱을 보고있을때도 노래 들을수있고 참좋아요!!!😆
9437,2020-04-23,5,0,정말 잘 쓰고 있습니다. 편합니다.
9438,2020-04-23,5,0,다 좋은데 가사 서비스만 좀....
9439,2020-04-23,5,0,너무너무좋음
9440,2020-04-23,4,0,음질이 고르지 않은점. 검색기능이 키워드만으로는 어려운점.
9441,2020-04-23,4,0,다좋은데 플레이리스트 추가 삭제 편리성 개선이필요합니다~
9442,2020-04-23,5,0,최고입니다.좋아요
9443,2020-04-23,5,0,든ㅅㅈㄷㅅㅇㅅ
9444,2020-04-23,5,0,진심 좋네요 프리미엄 할 가치가 충분
9445,2020-04-23,4,0,인기곡.최신곡등을 우선적으로 올라왔으면 좋겠어요
9446,2020-04-23,5,1,만족^^ 음악도 대부분 다 있고 돈만내면 다됨 ㅎㅎ
9447,2020-04-23,3,15,오늘부터 멜론에서 갈아탔는데 기능적인 부분이나 UI는 적응하면 괜찮을거 같은데 재생목록에 노래 100곡만 넘어가도 스크롤 움직이면서 노래찾기 번거로워지는데 재생목록 내 검색기능이 없는게 굉장히 아쉽네요. 재생목록 내 검색기능 검토와 추가 부탁드립니다.
9448,2020-04-23,5,1,완전 조아요 근데 가사가 나오는 기능이 있으면 더 좋겠네요
9449,2020-04-23,5,17,"잘 사용하고 있어요! 한 노래를 누르면 비슷한 장르나 분위기의 재생목록이 만들어져서 추천해주는 것도 좋습니다. 거기에 한가지 바라는게 있다면, 자동으로 추천해주는 재생목록에 제가 원하는 노래를 추가 할 수 있는 기능이 있었으면 하는 겁니다. 운동할 때 잘 쓰고 있습니다."
9450,2020-04-23,4,0,타이머 기능 추가 요망
9451,2020-04-23,5,0,내가 만들어가는 플레이리스트와 남의 플레이리스트 털어오는 즐거움!
9452,2020-04-23,5,0,누가 멜론 써 이제
9453,2020-04-23,5,0,매우만족~
9454,2020-04-23,3,0,음악찾기가 좀 어려운거 빼고 좋아요
9455,2020-04-23,4,0,다 좋은데 타이머가 없는게 불편합니다
9456,2020-04-23,1,0,그냥 갑자기 혼자 앱이 종료됨 음악도 꺼지고 다시 실행시켜줘야함..
9457,2020-04-23,5,0,잘듣고 있음니다.만족스럽습니다 감사합니다
9458,2020-04-23,5,1,다양한 노래 동영상이 있어서 좋네요.
9459,2020-04-23,5,0,감사합니다 기분좋아요
9460,2020-04-23,5,0,이 팍팍한 세상 유튜브 뮤직이 있어 위로 받고 산다!
9461,2020-04-22,5,0,굳
9462,2020-04-22,4,1,다른 음원사이트 무제한스트리밍 가격에 사용하는 유투브프리미엄 사용하면서 제공하는 유투브뮤직 나쁘지않아요ㅎㅎ
9463,2020-04-22,5,0,좋아요
9464,2020-04-22,5,0,원하는 취향대로 찾아주는. 사용해본 음악 어플 중 가장 좋았습니다
9465,2020-04-22,4,0,삼성뮤직 라디오 듣다가 유료로 변경 되서 YT MUSIC 듣는데 좋아요 음악 한곡 들을때 광고 나오는데 불편했어요..
9466,2020-04-22,5,8,뮤직에서 동영상이 있는 곡은 동영상 우선 재생 기능이 있으면 좋겠습니다. 유튜브 뮤직은 동영상을 볼수있다는 건데 외부기기에 연결해보면 꽤 쓸모가 있습니다. 그런데 목록재생중에 동영상이 있는걸 듣다가 없는게 재생되고나면 다음음악에 동영상이 있어도 그냥 음악으로 재생되어 아쉽습니다. 동영상 우선재생 옵션 꼭 넣어주세요.
9467,2020-04-22,4,1,장점 유튜브프리미엄사용자라면 얼마전에 준 미니홈과 같이 사용할수있어서 편안함 내가 재생목록을 직접만들고 다른사람에게 공유도 할수있음 내가 유튜브에서 들은 다양한 자작곡들도 들을 수있음 단점 유튜브사용과 동시에 뮤직앱 사용시 다른곳에서 계정사용으로 계속끊김 검색 하다보면 가끔씩 그냥 유튜브에서 보던영상들이 동영상칸에 뜰때도있음 (음악관련X)
9468,2020-04-22,4,1,좋아요한 리스트 공유하기 기능좀 넣어주세요. 그거만 빼면 최고입니다.
9469,2020-04-22,4,0,좋아
9470,2020-04-22,5,0,굿
9471,2020-04-22,5,0,조아조아~ 너무 조아~ 노래 많아요
9472,2020-04-22,3,2,"다 좋습니다. 그런데 반복 재생끄기 기능이 제대로 작동하지 않아 잠잘 때 음악을 켰는데 일어날 때까지 노래가 재생되네요;; 전체 반복,한곡 반복은 되는데 왜 반복 재생끄기는 안돼나요?"
9473,2020-04-22,5,0,음악추천 좋습니다.
9474,2020-04-22,4,0,음악 가사없는게 좀 아쉽고 다운로드 음악중에서 검색할수있는 기능 추가 필요 가끔 앱 실행시 너무 늦게 로딩되는 현상 수정 필요
9475,2020-04-22,5,1,유투브 프리미엄 사용하면 이거 쓸 수 있는데 지니나 멜론 이런거 보다 좋네요. 최신곡들도 바로바로 올라오고요.
9476,2020-04-22,5,0,유튜브 프리미엄 쓰고 있으면 필수어플
9477,2020-04-22,4,0,홈에 최신음악이 있을 때도 있고 없을 때가 있는데 없으면 나올때까지 새로고침해야한다. 아니 이런거 하나 하나 모르진 않을 거 같은데
9478,2020-04-21,2,3,유튜브 프리미엄 사용해서 무료아니였다면 절대 안쓸앱 즐겨찾기 목록도 불편하고 내부 ui가 그야말로 엉망진창임 편의성이 없다시피하고 특히나 태블릿이나 폰에서 가로모드로 사용 불가능함 그나마 별점 2점준건 유튜브 프리미엄 사용시 무료라는 장점이 별2개짜리 장점이라서
9479,2020-04-21,3,4,음 기능이 별루 안 좋음 ~ 멜론이나 다른 거 보고 비슷한 기능좀 추가하면 좋겠어요 예를 들어 타이머 기능이요 시간을 정해서 그 정도만 듣고 알아서 중지되는 기능 이런거요 또 좋아요 목록 중에서 찾을 수 있는 기능도 추가해주세요 좋아요 누른 노래 100개 이상인데.... 그 목록으로 듣고 싶은데 검색하면 검색한 노래 끝나고 좋아요 누른 노래목록이 아니라 다른 노래목록 나와서 싫어요
9480,2020-04-21,5,0,노래 더 넣어주세요
9481,2020-04-21,4,13,특정 아티스트의 노래 제목이 영어로 표기되는 문제에 대해 건의드립니다. 예를 들어 '헤이즈'의 '널 너무 모르고'라는 노래가 한국어인 원곡의 노래제목 없이 'Don't know you'로만 표기되는 식입니다. 원곡 제목이 원어로 표기될 수 있도록 조치 부탁드립니다.
9482,2020-04-21,1,0,가사 좀 만들어주세요 제발
9483,2020-04-21,3,0,한국 음악 너무 없음...
9484,2020-04-21,3,7,"1. 재생목록에 음악을 넣으려는데 왜 재생목록이 없다고 나오고 자꾸 새 재생목록을 만들라고 나오는지요? 2. 빅스비 루틴 사용하는데, 다른 음악 어플은 실행한 후 음악 재생까지 됩니다. 유튜브뮤직은 실행만 되고 음악 재생을 직접 해야하는데 재생되게 수정해주세요. 3. 다른 어플의 재생목록을 가져오게 할 수는 없겠죠?ㅜㅠ"
9485,2020-04-20,3,2,유튜브 구독료에 딸려와서 그냥저냥 이용해요. 다른 음악 어플과는 다르게 최근 사용 어플 일괄 지우기 하면 재생 중에도 종료돼서 불편해요. 좋은 점은 음악 듣다가 뮤비가 궁금하면 바로 볼 수 있어요.
9486,2020-04-20,5,0,프리미엄에 딸려나온다는것 자체가 씹가성비
9487,2020-04-20,3,2,오프라인 다운로드 곡들 재생할 때 자막이 보였으면 좋겠어요! 그리고 재생목록 추가 시 다중 선택 기능이 있으면 합니다. 음악 어플인데 뭔가 부족한 느낌
9488,2020-04-20,5,0,새로운 세상이네요
9489,2020-04-20,5,0,대박이네요
9490,2020-04-20,1,1,음악재생이 조오오오오오오오오오온나게 자주 끊김 제발 빨리 좀 고쳐주세요 운전하면서 듣다가 빡친적이 한두번이 아님
9491,2020-04-20,5,0,굿굿굿
9492,2020-04-19,5,0,"Ai 노래 선곡도 좋고, 깔끔해요"
9493,2020-04-19,2,92,"저는 외국 음악을 정말 많이 듣는 편이기 때문에 대체로 다 잘 쓰고 있습니다만, 가사 지원 기능을 만들어주셨으면 합니다! +공식음원이 잘못 올라와있는 게 있어요. 안예은 가수의 '위화'랑 세오 가수의 '아주 먼 훗날' 이라는 노래가 서로 바뀌어서 잘못 등록되어 있으니 이 점 수정 부탁드립니다."
